measured mz, measured rt, matched mz, matched rt
508.003754, 13.783078, 508.003022, 13.767267
525.028564, 13.783078, 525.029571, 13.751384
525.030823, 13.783078, 525.029571, 13.751384
529.983887, 13.783078, 529.984966, 13.791586
529.986206, 13.783078, 529.984966, 13.791586
529.983887, 13.805912, 529.984966, 13.791586
529.986206, 13.805912, 529.984966, 13.791586
584.086670, 13.805912, 584.088846, 13.834411
584.089355, 13.805912, 584.088846, 13.834411
584.089355, 13.829080, 584.088846, 13.834411
405.009247, 13.972580, 405.009474, 14.000000
405.010803, 13.972580, 405.009474, 14.000000
291.129303, 14.165585, 291.129911, 14.193467
291.130249, 14.165585, 291.129911, 14.193467
291.131165, 14.165585, 291.129911, 14.193467
291.130249, 14.189752, 291.129911, 14.193467
291.131165, 14.189752, 291.129911, 14.193467
204.025757, 14.310423, 204.026765, 14.331444
204.026306, 14.310423, 204.026765, 14.331444
204.026855, 14.310423, 204.026765, 14.331444
204.027405, 14.310423, 204.026765, 14.331444
204.025757, 14.334580, 204.026765, 14.331444
204.026306, 14.334580, 204.026765, 14.331444
204.026855, 14.334580, 204.026765, 14.331444
204.027405, 14.334580, 204.026765, 14.331444
204.026306, 14.358747, 204.026765, 14.331444
204.026855, 14.358747, 204.026765, 14.331444
204.027405, 14.358747, 204.026765, 14.331444
372.544098, 14.358747, 372.545003, 14.382897
372.545471, 14.358747, 372.545003, 14.382897
372.546814, 14.358747, 372.545003, 14.382897
744.081665, 14.358747, 744.082729, 14.379203
744.085510, 14.358747, 744.082729, 14.379203
186.999451, 14.383752, 187.000216, 14.405097
186.999939, 14.383752, 187.000216, 14.405097
187.000412, 14.383752, 187.000216, 14.405097
187.000900, 14.383752, 187.000216, 14.405097
208.982361, 14.383752, 208.982160, 14.414006
208.982925, 14.383752, 208.982160, 14.414006
372.545471, 14.383752, 372.545003, 14.382897
372.546814, 14.383752, 372.545003, 14.382897
399.143799, 14.383752, 399.144515, 14.400000
399.145325, 14.383752, 399.144515, 14.400000
744.081665, 14.383752, 744.082729, 14.379203
744.085510, 14.383752, 744.082729, 14.379203
186.999451, 14.407752, 187.000216, 14.405097
186.999939, 14.407752, 187.000216, 14.405097
187.000412, 14.407752, 187.000216, 14.405097
187.000900, 14.407752, 187.000216, 14.405097
208.982925, 14.407752, 208.982160, 14.414006
372.544098, 14.407752, 372.545003, 14.382897
372.545471, 14.407752, 372.545003, 14.382897
372.546814, 14.407752, 372.545003, 14.382897
399.143799, 14.407752, 399.144515, 14.400000
399.145325, 14.407752, 399.144515, 14.400000
744.081665, 14.407752, 744.082729, 14.379203
744.085510, 14.407752, 744.082729, 14.379203
186.999451, 14.431592, 187.000216, 14.405097
186.999939, 14.431592, 187.000216, 14.405097
187.000412, 14.431592, 187.000216, 14.405097
187.000900, 14.431592, 187.000216, 14.405097
399.143799, 14.431592, 399.144515, 14.400000
399.145325, 14.431592, 399.144515, 14.400000
263.087524, 14.547090, 263.087377, 14.561222
263.088318, 14.547090, 263.087377, 14.561222
263.086700, 14.569413, 263.087377, 14.561222
263.087524, 14.569413, 263.087377, 14.561222
263.088318, 14.569413, 263.087377, 14.561222
263.086700, 14.591745, 263.087377, 14.561222
263.087524, 14.591745, 263.087377, 14.561222
263.088318, 14.591745, 263.087377, 14.561222
595.145996, 14.658248, 595.148674, 14.683147
595.148743, 14.658248, 595.148674, 14.683147
595.151489, 14.658248, 595.148674, 14.683147
595.148743, 14.680585, 595.148674, 14.683147
595.148743, 14.702752, 595.148674, 14.683147
595.151489, 14.702752, 595.148674, 14.683147
746.095032, 14.795745, 746.098379, 14.806433
746.098877, 14.795745, 746.098379, 14.806433
746.095032, 14.819578, 746.098379, 14.806433
746.098877, 14.819578, 746.098379, 14.806433
307.082062, 14.967412, 307.083258, 14.995738
307.083099, 14.967412, 307.083258, 14.995738
307.084106, 14.967412, 307.083258, 14.995738
613.157166, 14.967412, 613.159239, 14.990521
613.160034, 14.967412, 613.159239, 14.990521
307.082062, 14.992247, 307.083258, 14.995738
307.083099, 14.992247, 307.083258, 14.995738
307.084106, 14.992247, 307.083258, 14.995738
613.157166, 14.992247, 613.159239, 14.990521
613.160034, 14.992247, 613.159239, 14.990521
307.082062, 15.017245, 307.083258, 14.995738
307.083099, 15.017245, 307.083258, 14.995738
307.084106, 15.017245, 307.083258, 14.995738
613.157166, 15.017245, 613.159239, 14.990521
613.160034, 15.017245, 613.159239, 14.990521
506.956268, 15.042248, 506.957748, 15.068659
506.958435, 15.042248, 506.957748, 15.068659
502.000763, 15.067918, 502.002353, 15.091559
502.002869, 15.067918, 502.002353, 15.091559
506.956268, 15.067918, 506.957748, 15.068659
506.958435, 15.067918, 506.957748, 15.068659
484.973572, 15.094580, 484.975804, 15.101417
484.975586, 15.094580, 484.975804, 15.101417
484.977600, 15.094580, 484.975804, 15.101417
502.000763, 15.094580, 502.002353, 15.091559
502.002869, 15.094580, 502.002353, 15.091559
506.956268, 15.094580, 506.957748, 15.068659
506.958435, 15.094580, 506.957748, 15.068659
484.973572, 15.119415, 484.975804, 15.101417
484.975586, 15.119415, 484.975804, 15.101417
484.977600, 15.119415, 484.975804, 15.101417
502.000763, 15.119415, 502.002353, 15.091559
502.002869, 15.119415, 502.002353, 15.091559
444.029541, 15.169913, 444.031606, 15.202358
444.031311, 15.169913, 444.031606, 15.202358
444.033081, 15.169913, 444.031606, 15.202358
444.029541, 15.195078, 444.031606, 15.202358
444.031311, 15.195078, 444.031606, 15.202358
444.033081, 15.195078, 444.031606, 15.202358
444.029541, 15.220245, 444.031606, 15.202358
444.031311, 15.220245, 444.031606, 15.202358
444.033081, 15.220245, 444.031606, 15.202358
483.990417, 15.373752, 483.991789, 15.391204
483.992432, 15.373752, 483.991789, 15.391204
483.990417, 15.399245, 483.991789, 15.391204
483.992432, 15.399245, 483.991789, 15.391204
684.254272, 15.450578, 684.255684, 15.473513
684.257629, 15.450578, 684.255684, 15.473513
606.082458, 15.476080, 606.084429, 15.492640
606.085266, 15.476080, 606.084429, 15.492640
501.020477, 15.502413, 501.018338, 15.511555
606.082458, 15.502413, 606.084429, 15.492640
606.085266, 15.502413, 606.084429, 15.492640
464.080444, 15.880578, 464.081319, 15.902850
464.082336, 15.880578, 464.081319, 15.902850
464.080444, 15.908245, 464.081319, 15.902850
464.082336, 15.908245, 464.081319, 15.902850
464.080444, 15.934920, 464.081319, 15.902850
464.082336, 15.934920, 464.081319, 15.902850
523.995972, 16.344247, 523.997937, 16.360672
523.998230, 16.344247, 523.997937, 16.360672
524.000488, 16.344247, 523.997937, 16.360672
523.995972, 16.371085, 523.997937, 16.360672
523.998230, 16.371085, 523.997937, 16.360672
524.000488, 16.371085, 523.997937, 16.360672
203.150421, 19.984082, 203.150252, 19.954269
203.150970, 19.984082, 203.150252, 19.954269
133.096649, 20.694420, 133.097154, 20.709265
133.096939, 20.694420, 133.097154, 20.709265
133.097229, 20.694420, 133.097154, 20.709265
133.097519, 20.694420, 133.097154, 20.709265
133.097809, 20.694420, 133.097154, 20.709265
133.098099, 20.694420, 133.097154, 20.709265
133.096634, 20.723578, 133.097154, 20.709265
133.096924, 20.723578, 133.097154, 20.709265
133.097214, 20.723578, 133.097154, 20.709265
133.097504, 20.723578, 133.097154, 20.709265
133.097794, 20.723578, 133.097154, 20.709265
133.098083, 20.723578, 133.097154, 20.709265
175.118301, 24.748413, 175.118952, 24.773210
175.118744, 24.748413, 175.118952, 24.773210
175.119186, 24.748413, 175.118952, 24.773210
175.119614, 24.748413, 175.118952, 24.773210
175.118332, 24.778748, 175.118952, 24.773210
175.118759, 24.778748, 175.118952, 24.773210
175.119202, 24.778748, 175.118952, 24.773210
175.119644, 24.778748, 175.118952, 24.773210
