row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
197,150.11279296875,5.984579999999999,DETECTED,150.113 m/z @6.0 [26C sample 1.mzML],150.11279296875,5.984579999999999,
198,150.9113006591797,4.146748333333333,DETECTED,150.911 m/z @4.1 [26C sample 1.mzML],150.9113006591797,4.146748333333333,
199,150.93511962890625,4.10192,DETECTED,150.935 m/z @4.1 [26C sample 1.mzML],150.93511962890625,4.10192,
200,150.97926330566406,14.524745,DETECTED,150.979 m/z @14.5 [26C sample 1.mzML],150.97926330566406,14.524745,
201,150.99960327148438,4.036413333333333,DETECTED,151.000 m/z @4.0 [26C sample 1.mzML],150.99960327148438,4.036413333333333,
202,151.03500366210938,4.146748333333333,DETECTED,151.035 m/z @4.1 [26C sample 1.mzML],151.03500366210938,4.146748333333333,
203,151.06446838378906,4.123753333333333,DETECTED,151.064 m/z @4.1 [26C sample 1.mzML],151.06446838378906,4.123753333333333,
204,151.08657836914062,4.123753333333333,DETECTED,151.087 m/z @4.1 [26C sample 1.mzML],151.08657836914062,4.123753333333333,
205,151.09674072265625,4.146748333333333,DETECTED,151.097 m/z @4.1 [26C sample 1.mzML],151.09674072265625,4.146748333333333,
206,151.1076202392578,4.190245,DETECTED,151.108 m/z @4.2 [26C sample 1.mzML],151.1076202392578,4.190245,
207,151.12937927246094,4.123753333333333,DETECTED,151.129 m/z @4.1 [26C sample 1.mzML],151.12937927246094,4.123753333333333,
208,151.1585235595703,4.146748333333333,DETECTED,151.159 m/z @4.1 [26C sample 1.mzML],151.1585235595703,4.146748333333333,
209,151.19398498535156,4.146748333333333,DETECTED,151.194 m/z @4.1 [26C sample 1.mzML],151.19398498535156,4.146748333333333,
210,151.25863647460938,4.058083333333333,DETECTED,151.259 m/z @4.1 [26C sample 1.mzML],151.25863647460938,4.058083333333333,
211,151.28253173828125,4.123753333333333,DETECTED,151.283 m/z @4.1 [26C sample 1.mzML],151.28253173828125,4.123753333333333,
212,152.05711364746094,9.245245,DETECTED,152.057 m/z @9.2 [26C sample 1.mzML],152.05711364746094,9.245245,
213,152.08226013183594,6.475416666666666,DETECTED,152.082 m/z @6.5 [26C sample 1.mzML],152.08226013183594,6.475416666666666,
214,152.0999755859375,4.146748333333333,DETECTED,152.100 m/z @4.1 [26C sample 1.mzML],152.0999755859375,4.146748333333333,
215,153.04095458984375,8.343246666666667,DETECTED,153.041 m/z @8.3 [26C sample 1.mzML],153.04095458984375,8.343246666666667,
216,153.0538330078125,3.024915,DETECTED,153.054 m/z @3.0 [26C sample 1.mzML],153.0538330078125,3.024915,
217,153.1007080078125,4.123753333333333,DETECTED,153.101 m/z @4.1 [26C sample 1.mzML],153.1007080078125,4.123753333333333,
218,154.05029296875,6.6189116666666665,DETECTED,154.050 m/z @6.6 [26C sample 1.mzML],154.05029296875,6.6189116666666665,
219,154.06149291992188,5.341921666666667,DETECTED,154.061 m/z @5.3 [26C sample 1.mzML],154.06149291992188,5.341921666666667,
220,154.0976104736328,5.5019149999999994,DETECTED,154.098 m/z @5.5 [26C sample 1.mzML],154.0976104736328,5.5019149999999994,
221,154.13412475585938,9.245245,DETECTED,154.134 m/z @9.2 [26C sample 1.mzML],154.13412475585938,9.245245,
222,155.05650329589844,8.368913333333333,DETECTED,155.057 m/z @8.4 [26C sample 1.mzML],155.05650329589844,8.368913333333333,
223,155.08203125,9.693246666666665,DETECTED,155.082 m/z @9.7 [26C sample 1.mzML],155.08203125,9.693246666666665,
224,155.10101318359375,5.5019149999999994,DETECTED,155.101 m/z @5.5 [26C sample 1.mzML],155.10101318359375,5.5019149999999994,
225,155.99053955078125,33.181915,DETECTED,155.991 m/z @33.2 [26C sample 1.mzML],155.99053955078125,33.181915,
226,156.0659637451172,11.217246666666666,DETECTED,156.066 m/z @11.2 [26C sample 1.mzML],156.0659637451172,11.217246666666666,
227,156.0770263671875,11.262251666666666,DETECTED,156.077 m/z @11.3 [26C sample 1.mzML],156.0770263671875,11.262251666666666,
228,156.10206604003906,4.687413333333334,DETECTED,156.102 m/z @4.7 [26C sample 1.mzML],156.10206604003906,4.687413333333334,
229,156.1385498046875,3.7394133333333333,DETECTED,156.139 m/z @3.7 [26C sample 1.mzML],156.1385498046875,3.7394133333333333,
230,157.0611572265625,7.2454149999999995,DETECTED,157.061 m/z @7.2 [26C sample 1.mzML],157.0611572265625,7.2454149999999995,
231,157.0801239013672,11.262251666666666,DETECTED,157.080 m/z @11.3 [26C sample 1.mzML],157.0801239013672,11.262251666666666,
232,157.0976104736328,12.300248333333334,DETECTED,157.098 m/z @12.3 [26C sample 1.mzML],157.0976104736328,12.300248333333334,
233,157.1087646484375,23.07408,DETECTED,157.109 m/z @23.1 [26C sample 1.mzML],157.1087646484375,23.07408,
234,157.12661743164062,3.3024199999999997,DETECTED,157.127 m/z @3.3 [26C sample 1.mzML],157.12661743164062,3.3024199999999997,
235,158.08580017089844,4.10192,DETECTED,158.086 m/z @4.1 [26C sample 1.mzML],158.08580017089844,4.10192,
236,158.0967254638672,2.452746666666667,DETECTED,158.097 m/z @2.5 [26C sample 1.mzML],158.0967254638672,2.452746666666667,
237,158.15415954589844,39.70507833333333,DETECTED,158.154 m/z @39.7 [26C sample 1.mzML],158.15415954589844,39.70507833333333,
238,158.97193908691406,12.710746666666667,DETECTED,158.972 m/z @12.7 [26C sample 1.mzML],158.97193908691406,12.710746666666667,
239,159.00982666015625,12.758748333333333,DETECTED,159.010 m/z @12.8 [26C sample 1.mzML],159.00982666015625,12.758748333333333,
240,159.0279998779297,7.447911666666667,DETECTED,159.028 m/z @7.4 [26C sample 1.mzML],159.0279998779297,7.447911666666667,
241,159.04202270507812,12.734245,DETECTED,159.042 m/z @12.7 [26C sample 1.mzML],159.04202270507812,12.734245,
